"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 23 12:22:26 GMT 2024","Thu May 23 12:22:26 GMT 2024","107","User registration","","","","","Does not register with a blank username",""
"passed","Thu May 23 12:22:05 GMT 2024","Thu May 23 12:22:05 GMT 2024","483","Authorization","","","","","Cannot login with invalid password",""
"passed","Thu May 23 12:21:53 GMT 2024","Thu May 23 12:21:54 GMT 2024","853","Finalize account","","","","","Does not delete a user that does not exist",""
"passed","Thu May 23 12:21:52 GMT 2024","Thu May 23 12:21:53 GMT 2024","975","Finalize account","","","","","Do not delete a user without authorization",""
"passed","Thu May 23 12:21:50 GMT 2024","Thu May 23 12:21:52 GMT 2024","2219","Finalize account","","","","","Deletes a user",""
"passed","Thu May 23 12:22:05 GMT 2024","Thu May 23 12:22:06 GMT 2024","473","Authorization","","","","","Cannot login with invalid username and password",""
"passed","Thu May 23 12:22:17 GMT 2024","Thu May 23 12:22:17 GMT 2024","171","Manage books","","","","","Do not add a book to the favorites list without authorization",""
"passed","Thu May 23 12:22:06 GMT 2024","Thu May 23 12:22:06 GMT 2024","112","Authorization","","","","","Cannot login with empty username and password",""
"passed","Thu May 23 12:22:26 GMT 2024","Thu May 23 12:22:26 GMT 2024","111","User registration","","","","","Does not register with a blank password and username",""
"passed","Thu May 23 12:22:06 GMT 2024","Thu May 23 12:22:06 GMT 2024","107","Authorization","","","","","Cannot login with empty password",""
"passed","Thu May 23 12:22:17 GMT 2024","Thu May 23 12:22:17 GMT 2024","173","Manage books","","","","","Don't add a book that doesn't exist",""
"passed","Thu May 23 12:22:16 GMT 2024","Thu May 23 12:22:16 GMT 2024","121","Manage books","","","","","Check information of a book",""
"passed","Thu May 23 12:22:26 GMT 2024","Thu May 23 12:22:27 GMT 2024","405","User registration","","","","","Does not create an account with the same data as an existing account",""
"passed","Thu May 23 12:22:26 GMT 2024","Thu May 23 12:22:26 GMT 2024","108","User registration","","","","","Do not register a user with a password that does not contain special characters",""
"passed","Thu May 23 12:22:04 GMT 2024","Thu May 23 12:22:05 GMT 2024","781","Authorization","","","","","Cannot login with invalid username",""
"passed","Thu May 23 12:22:06 GMT 2024","Thu May 23 12:22:06 GMT 2024","107","Authorization","","","","","Cannot login with empty username",""
"passed","Thu May 23 12:22:03 GMT 2024","Thu May 23 12:22:04 GMT 2024","573","Authorization","","","","","Log in successfully",""
"passed","Thu May 23 12:22:16 GMT 2024","Thu May 23 12:22:17 GMT 2024","706","Manage books","","","","","Add and remove a book from the favorites list",""
"passed","Thu May 23 12:22:25 GMT 2024","Thu May 23 12:22:26 GMT 2024","1123","User registration","","","","","Must register a new user successfully",""
"passed","Thu May 23 12:22:17 GMT 2024","Thu May 23 12:22:17 GMT 2024","128","Manage books","","","","","Didn't add a book to the favorites list with an incorrect user ID.",""
