"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 26 01:15:58 GMT 2024","Fri Apr 26 01:15:58 GMT 2024","944","Finalize account","","","","","Do not delete a user without authorization",""
"passed","Fri Apr 26 01:16:08 GMT 2024","Fri Apr 26 01:16:09 GMT 2024","467","Authorization","","","","","Cannot login with invalid password",""
"passed","Fri Apr 26 01:16:08 GMT 2024","Fri Apr 26 01:16:08 GMT 2024","491","Authorization","","","","","Cannot login with invalid username",""
"passed","Fri Apr 26 01:16:26 GMT 2024","Fri Apr 26 01:16:26 GMT 2024","107","User registration","","","","","Do not register a user with a password that does not contain special characters",""
"passed","Fri Apr 26 01:16:16 GMT 2024","Fri Apr 26 01:16:16 GMT 2024","155","Manage books","","","","","Check information of a book",""
"passed","Fri Apr 26 01:16:24 GMT 2024","Fri Apr 26 01:16:25 GMT 2024","1120","User registration","","","","","Must register a new user successfully",""
"passed","Fri Apr 26 01:16:17 GMT 2024","Fri Apr 26 01:16:17 GMT 2024","558","Manage books","When authenticated","","","","Add and remove a book from the favorites list",""
"passed","Fri Apr 26 01:15:59 GMT 2024","Fri Apr 26 01:16:00 GMT 2024","889","Finalize account","","","","","Does not delete a user that does not exist",""
"passed","Fri Apr 26 01:16:08 GMT 2024","Fri Apr 26 01:16:08 GMT 2024","102","Authorization","","","","","Cannot login with empty username and password",""
"passed","Fri Apr 26 01:16:18 GMT 2024","Fri Apr 26 01:16:18 GMT 2024","109","Manage books","When authenticated","","","","Didn't add a book to the favorites list with an incorrect user ID.",""
"passed","Fri Apr 26 01:16:07 GMT 2024","Fri Apr 26 01:16:07 GMT 2024","519","Authorization","","","","","Log in successfully",""
"passed","Fri Apr 26 01:16:26 GMT 2024","Fri Apr 26 01:16:26 GMT 2024","186","User registration","","","","","Does not create an account with the same data as an existing account",""
"passed","Fri Apr 26 01:15:56 GMT 2024","Fri Apr 26 01:15:57 GMT 2024","1464","Finalize account","","","","","Deletes a user",""
"passed","Fri Apr 26 01:16:26 GMT 2024","Fri Apr 26 01:16:26 GMT 2024","103","User registration","","","","","Does not register with a blank username",""
"passed","Fri Apr 26 01:16:07 GMT 2024","Fri Apr 26 01:16:07 GMT 2024","105","Authorization","","","","","Cannot login with empty password",""
"passed","Fri Apr 26 01:16:07 GMT 2024","Fri Apr 26 01:16:07 GMT 2024","110","Authorization","","","","","Cannot login with empty username",""
"passed","Fri Apr 26 01:16:09 GMT 2024","Fri Apr 26 01:16:09 GMT 2024","473","Authorization","","","","","Cannot login with invalid username and password",""
"passed","Fri Apr 26 01:16:17 GMT 2024","Fri Apr 26 01:16:17 GMT 2024","153","Manage books","When authenticated","","","","Don't add a book that doesn't exist",""
"passed","Fri Apr 26 01:16:17 GMT 2024","Fri Apr 26 01:16:18 GMT 2024","160","Manage books","When authenticated","","","","Do not add a book to the favorites list without authorization",""
"passed","Fri Apr 26 01:16:26 GMT 2024","Fri Apr 26 01:16:26 GMT 2024","103","User registration","","","","","Does not register with a blank password and username",""
